# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
2.992812e-01 4.520982e-02 7.080893e-01 1.544464e-09 9.784107e-01 -8.818750e-01 5.376786e-01 1.396205e-01 3.498125e+00 1.027098e-02 8.549107e-01 
3.269062e-01 4.020982e-02 7.460179e-01 1.887321e-09 9.125179e-01 -1.152411e+00 -2.476786e-01 2.589509e-01 2.855625e+00 -1.118080e-02 6.383929e-02 
2.713437e-01 4.610268e-02 7.196607e-01 2.440179e-09 9.177679e-01 -8.433036e-01 2.291071e-01 4.453795e-01 2.649375e+00 -1.864866e-02 1.209821e-01 
2.910312e-01 4.294196e-02 6.495893e-01 2.325536e-09 8.949464e-01 -1.256339e+00 -2.101786e-01 2.376562e-01 3.559375e+00 2.290625e-03 5.370536e-01 
3.032187e-01 4.110268e-02 6.928750e-01 2.053393e-09 9.878393e-01 -8.684821e-01 4.969643e-01 1.826116e-01 2.430625e+00 1.221116e-02 8.638393e-01 
3.229063e-01 4.966518e-02 7.530893e-01 1.663393e-09 9.480893e-01 -1.069911e+00 -1.523214e-01 5.685268e-02 3.004375e+00 -6.678125e-03 4.281250e-01 
2.708437e-01 4.665625e-02 6.986607e-01 2.055536e-09 9.960893e-01 -9.991964e-01 -2.766071e-01 4.084152e-01 2.931875e+00 -1.451205e-02 9.584821e-01 
2.860937e-01 4.913839e-02 7.218036e-01 2.166964e-09 9.427321e-01 -1.072589e+00 5.976786e-01 2.738170e-01 2.475625e+00 1.213795e-02 3.883929e-02 
3.079062e-01 4.168304e-02 7.353036e-01 2.621250e-09 9.283750e-01 -7.174107e-01 6.303571e-02 1.167188e-01 3.334375e+00 -1.824598e-02 3.522321e-01 
3.259063e-01 4.430804e-02 6.508750e-01 1.766250e-09 8.842321e-01 -1.195804e+00 1.048214e-01 9.904018e-02 2.888125e+00 -1.699554e-03 7.459821e-01 
2.626563e-01 4.190625e-02 7.230893e-01 2.341607e-09 9.634107e-01 -1.003482e+00 -1.855357e-01 3.541741e-01 3.426875e+00 -2.143080e-02 6.941964e-01 
2.925937e-01 4.290625e-02 7.541607e-01 1.926964e-09 9.209821e-01 -8.384821e-01 1.155357e-01 1.203348e-01 2.234375e+00 1.129598e-02 1.566964e-01 
3.104063e-01 4.746875e-02 6.711250e-01 2.604107e-09 9.950179e-01 -9.788393e-01 5.044643e-01 9.582589e-02 2.713125e+00 -6.745536e-04 8.825893e-01 
3.263437e-01 4.927232e-02 6.665179e-01 1.713750e-09 8.998750e-01 -1.154018e+00 -3.194643e-01 3.079688e-01 2.995625e+00 -9.789732e-03 3.129464e-01 
2.694063e-01 4.729018e-02 6.638393e-01 2.100536e-09 9.756250e-01 -1.014196e+00 -1.737500e-01 3.385045e-01 3.550625e+00 1.513973e-02 3.111607e-01 
2.824063e-01 4.337054e-02 7.119464e-01 2.578393e-09 9.361964e-01 -1.295446e+00 1.669643e-01 2.296205e-01 3.038125e+00 -2.487188e-02 8.111607e-01 
2.998438e-01 4.197768e-02 7.343393e-01 1.992321e-09 8.891607e-01 -7.206250e-01 -2.948214e-01 8.337054e-02 2.545625e+00 4.011161e-03 6.459821e-01 
3.293438e-01 4.820982e-02 6.865536e-01 1.614107e-09 9.623393e-01 -9.440179e-01 6.501786e-01 1.745759e-01 2.744375e+00 -1.209598e-02 2.040179e-01 
2.746562e-01 4.112054e-02 6.580536e-01 1.860536e-09 9.143393e-01 -1.181875e+00 2.666071e-01 3.051563e-01 3.461875e+00 -1.777009e-02 7.120536e-01 
2.924063e-01 4.894196e-02 6.895536e-01 2.640536e-09 8.890536e-01 -9.895536e-01 -5.160714e-02 1.568973e-01 2.320625e+00 5.878125e-03 2.531250e-01 
3.003438e-01 4.586161e-02 7.419464e-01 1.715893e-09 9.551607e-01 -7.811607e-01 -4.394643e-01 3.766741e-01 2.873125e+00 5.219196e-03 8.379464e-01 
3.275938e-01 4.488839e-02 7.133393e-01 2.207679e-09 9.964107e-01 -1.131518e+00 4.262500e-01 4.520089e-02 3.230625e+00 -6.568304e-03 1.138393e-01 
2.702813e-01 4.745982e-02 7.339107e-01 2.323393e-09 9.942679e-01 -8.706250e-01 1.358929e-01 3.843080e-01 2.201875e+00 -1.744063e-02 2.736607e-01 
2.902813e-01 4.844196e-02 6.913750e-01 2.684464e-09 9.301964e-01 -1.138482e+00 4.573214e-01 2.029018e-02 2.858125e+00 1.111295e-02 7.066964e-01 
3.012188e-01 4.001339e-02 7.284464e-01 1.989107e-09 9.690893e-01 -1.184554e+00 -4.180357e-01 3.212277e-01 2.971875e+00 1.595089e-03 9.156250e-01 
3.143438e-01 4.479911e-02 6.670536e-01 1.586250e-09 8.969821e-01 -8.052679e-01 4.803571e-02 1.753795e-01 3.321875e+00 -1.312098e-02 1.620536e-01 
2.734687e-01 4.414732e-02 7.340179e-01 1.515536e-09 9.893393e-01 -9.659821e-01 -8.589286e-02 2.886830e-01 3.489375e+00 -1.491473e-02 6.584821e-01 
2.884062e-01 4.737054e-02 7.154821e-01 2.388750e-09 9.082321e-01 -7.645536e-01 4.744643e-01 1.814063e-01 2.861875e+00 1.598170e-02 9.772321e-01 
3.014688e-01 4.215625e-02 6.905179e-01 2.624464e-09 9.193750e-01 -1.260089e+00 1.616071e-01 3.738616e-01 3.009375e+00 -1.443304e-03 2.901786e-02 
3.222188e-01 4.971875e-02 6.623393e-01 1.805893e-09 9.410179e-01 -1.048482e+00 -3.955357e-01 5.243304e-02 2.540625e+00 -5.323661e-03 4.424107e-01 
2.685312e-01 4.975446e-02 6.774464e-01 2.352321e-09 9.775536e-01 -1.117589e+00 -3.623214e-01 1.914509e-01 2.810625e+00 6.024554e-03 1.272321e-01 
2.944688e-01 4.740625e-02 7.584464e-01 2.054464e-09 9.688750e-01 -9.386607e-01 4.691071e-01 9.743304e-02 3.543125e+00 -1.216920e-02 8.691964e-01 
2.975312e-01 4.349554e-02 7.163393e-01 1.611964e-09 9.206607e-01 -1.190446e+00 2.569643e-01 4.076116e-01 2.205625e+00 -8.883929e-05 7.433036e-01 
3.277188e-01 4.174554e-02 6.673750e-01 2.630893e-09 8.911964e-01 -7.875893e-01 2.553571e-02 2.553348e-01 3.079375e+00 -1.476830e-02 4.575893e-01 
2.675938e-01 4.417411e-02 7.558750e-01 2.445536e-09 9.004107e-01 -8.786607e-01 -3.323214e-01 3.083705e-01 2.613125e+00 5.841518e-03 7.334821e-01 
2.940312e-01 4.995982e-02 6.560179e-01 2.106964e-09 9.732679e-01 -1.123482e+00 -1.673214e-01 4.353348e-01 3.013125e+00 -6.092411e-03 1.950893e-01 
2.990313e-01 4.150446e-02 6.705893e-01 2.027679e-09 9.441250e-01 -1.173839e+00 2.644643e-01 2.390625e-02 2.469375e+00 -2.230937e-02 7.852679e-01 
3.184063e-01 4.558482e-02 7.245893e-01 1.651607e-09 9.320179e-01 -7.340179e-01 5.430357e-01 1.496652e-01 3.584375e+00 4.230804e-03 3.236607e-01 
2.759687e-01 4.201339e-02 6.844107e-01 1.639821e-09 9.915893e-01 -8.186607e-01 4.375000e-02 2.388616e-01 3.391875e+00 -1.410938e-02 1.397321e-01 
2.849688e-01 4.998661e-02 7.153750e-01 2.439107e-09 9.099464e-01 -1.101518e+00 -4.962500e-01 7.212054e-02 3.076875e+00 -3.310268e-03 2.772321e-01 
2.999688e-01 4.489732e-02 7.518036e-01 2.078036e-09 9.493750e-01 -9.011607e-01 1.551786e-01 4.361384e-01 2.340625e+00 1.440759e-02 7.316964e-01 
3.170938e-01 4.570982e-02 6.556964e-01 2.109107e-09 9.248393e-01 -1.177589e+00 6.426786e-01 1.412277e-01 2.841875e+00 -1.868527e-02 9.522321e-01 
2.695312e-01 4.295089e-02 6.841964e-01 1.905536e-09 8.869107e-01 -8.641964e-01 -3.344643e-01 1.408259e-01 3.263125e+00 -5.762946e-03 4.866071e-02 
2.926563e-01 4.974554e-02 6.609464e-01 2.610536e-09 9.440179e-01 -8.454464e-01 5.708929e-01 3.192187e-01 2.483125e+00 1.521875e-03 6.566964e-01 
3.079688e-01 4.587054e-02 7.290893e-01 1.696607e-09 9.910536e-01 -1.111696e+00 -3.982143e-02 4.600446e-02 2.853125e+00 -2.238259e-02 8.352679e-01 
3.142813e-01 4.165625e-02 7.553393e-01 2.393036e-09 9.295536e-01 -1.255268e+00 1.487500e-01 4.228795e-01 3.110625e+00 1.144241e-02 4.058036e-01 
2.627188e-01 4.292411e-02 6.893393e-01 2.250536e-09 9.175536e-01 -1.295982e+00 1.283929e-01 4.620536e-03 3.284375e+00 -5.616518e-03 6.406250e-01 
2.922187e-01 4.673661e-02 6.534464e-01 2.040536e-09 9.991964e-01 -9.493750e-01 6.008929e-01 3.332812e-01 2.416875e+00 6.390625e-03 7.772321e-01 
3.027813e-01 4.135268e-02 7.403393e-01 1.548750e-09 9.515179e-01 -8.299107e-01 -2.744643e-01 2.107366e-01 2.688125e+00 -2.321875e-03 3.437500e-02 
3.157813e-01 4.857589e-02 7.036964e-01 2.669464e-09 9.097321e-01 -1.049554e+00 -1.812500e-01 4.489955e-01 3.239375e+00 -1.901473e-02 4.343750e-01 
